x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20
0.3871743486973944,1.2958202604299704,1.1386122288140401,1.0764514503085252,1.0490996813547715,1.042720086823632,1.0412692371910663,1.0407323756081537,1.0404576071810911,1.0402999835884619,1.0402059122904779,1.0401487892818437,1.0401137854737148,1.0400922235820718,1.040078900319457,1.040070652194896,1.0400655400536398,1.0400623693158395,1.0400604018406057,1.040059180668863,1.040058422584251
0.3953907815631259,1.2875091914967323,1.1319361533859642,1.0701126247499197,1.0428454915933802,1.036392320819356,1.0348678063498187,1.034284366612351,1.0339816754897506,1.0338072248393482,1.0337029107596543,1.0336395068471915,1.0336006332721452,1.0335766800722381,1.0335618763831362,1.0335527106975693,1.0335470294526832,1.0335435055812248,1.0335413189236045,1.0335399616870173,1.0335391191266674
0.4036072144288574,1.2794855570756767,1.1254607503107839,1.0638858904372355,1.0366696624393987,1.0301477817894293,1.0285584080324084,1.0279342544640677,1.027607192622808,1.0274180616455924,1.0273048129943292,1.0272359308209138,1.0271936821515,1.0271676433788919,1.0271515485602363,1.027141582646572,1.027135405074946,1.0271315732296156,1.0271291954197304,1.0271277195191029,1.0271268032863519
0.4118236472945888,1.2717234900507446,1.1191910437160493,1.0578148784610142,1.0306340180297444,1.0240530688526985,1.0224090663108225,1.0217507082004198,1.0214031827748515,1.021201726917986,1.021080977703068,1.0210074966774172,1.0209624147562228,1.0209346252494986,1.020917446598647,1.0209068089400215,1.0209002147318986,1.0208961243613557,1.0208935860909842,1.0208920105792982,1.0208910325031835
0.4200400801603203,1.2642655554792472,1.1131951838598741,1.0519747610511025,1.0248170478867529,1.0181873454418073,1.0164990734070332,1.0158130572365613,1.0154489916031602,1.0152375749215357,1.0151107640731944,1.0150335665191983,1.0149861949482788,1.0149569906197746,1.0149389360937544,1.0149277555802354,1.0149208246775154,1.0149165253862924,1.0149138574438519,1.014912201434039,1.0149111733808012
0.4282565130260518,1.257099811505341,1.1075518608231425,1.0464430100729367,1.019294489451191,1.0126253408887502,1.0109025915820782,1.0101951359930417,1.0098182600264332,1.0095991302856844,1.009467625976232,1.009387550827499,1.0093384064730704,1.0093081067125542,1.0092893740389413,1.0092777732202054,1.0092705816321637,1.009266120584529,1.0092633522438035,1.009261633908531,1.0092605671606465
0.4364729458917831,1.2502440505072756,1.1022610476143373,1.0412365330953113,1.0140910600555157,1.0073922129033368,1.005644116480852,1.004920931404595,1.004534657662958,1.0043098689958754,1.00417492088371,1.0040927341898491,1.0040422889382243,1.004011185312665,1.003991954983929,1.0039800457234727,1.0039726628299304,1.0039680830759428,1.003965241056894,1.0039634769833714,1.003962381838954
0.4446893787575146,1.2436592954975894,1.097283300755502,1.036348952787536,1.0092149828364394,1.0024975064186088,1.0007322911894279,0.9999983423283184,0.9996056148837473,0.9993769350894546,0.9992396175350613,0.9991559775393949,0.9991046367470366,0.9990729796719376,0.9990534066894561,0.9990412850459357,0.9990337704218671,0.999029108926778,0.9990262161723465,0.9990244206029508,0.9990233059042808
0.452905811623246,1.2374218543748783,1.0925752636719068,1.0317805726304934,1.0046870970963289,0.9979635742504376,0.99618787980064,0.9954468908594334,0.9950498797437368,0.9948186050899079,0.9946797042091875,0.9945950920324339,0.9945431518011432,0.994511124132768,0.9944913216559292,0.9944790577481389,0.9944714548772673,0.9944667386206383,0.9944638118755077,0.9944619952047017,0.9944608674050318
0.4611222444889775,1.2316958982740418,1.0880906567233708,1.0275137152969096,1.0005045454401307,0.993787888996432,0.9920065946656789,0.9912610160771601,0.9908611080269021,0.9906280592722303,0.9904880708904731,0.9904027893879814,0.9903504358986568,0.9903181525359142,0.9902981916406755,0.9902858294997958,0.990278165683671,0.990273411603231,0.9902704613790848,0.9902686301318897,0.9902674932820967
