x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12
-0.0779559118236474,1.3738424050913014,1.3714820986116478,1.3672357439752423,1.3595628400710529,1.3454397889987513,1.3185332579944158,1.267695503341904,1.1855787813596825,1.1034701883198057,1.0720617554088983,1.0683713082350617,1.0683161580640785
-0.067735470941884,1.3594153931362374,1.3570700106558216,1.35285054086181,1.3452263367547697,1.3311932515395035,1.3044593340262172,1.2539505462725946,1.1723734729083126,1.0909247076414328,1.061059426968744,1.0582356104850525,1.0581939731335304
-0.0575150300601203,1.353203211632671,1.3508247375488074,1.3465457371737364,1.3388139766368794,1.324582963645129,1.297472150295729,1.2462522612310025,1.163533225701772,1.0809934822448255,1.050687983215252,1.0476785475832406,1.0476354598024866
-0.0472945891783569,1.3568800044828093,1.3544036386096425,1.3499485015915107,1.341898396369999,1.3270812388374031,1.2988530771357014,1.2455214874096077,1.1593961061727434,1.0734401276933094,1.0408108142998362,1.0367497843828886,1.036688026884493
-0.0370741482965935,1.3686662139074557,1.3660048014868809,1.3612167708236438,1.3525652090035605,1.336641176381154,1.3063050346188874,1.2489936035321954,1.1564567704645943,1.0642344925822407,1.029656194651066,1.0254586661674523,1.0253941836258555
-0.0268537074148298,1.3831542767346343,1.3802605420087457,1.3750546086205337,1.3656481315399578,1.3483351557677643,1.3153551264211256,1.253054549939674,1.152484577644939,1.0525096022384237,1.0169993765775702,1.0138347765325597,1.0137929655906412
-0.0166332665330664,1.3907821644006513,1.387728518486232,1.3822349134696865,1.3723086983711283,1.3540392615673973,1.3192377594961087,1.253497752957581,1.1473811115938195,1.0419579890316517,1.0050268125963069,1.0019616520470809,1.0019223161060515
-0.0064128256513027,1.376937207192796,1.3739189454867589,1.3684889580394692,1.3586775550120995,1.3406190590521418,1.3062179354165528,1.2412304790250255,1.1363143930755575,1.0319223039534033,0.9939723581213261,0.989873755526398,0.9898143334238199
0.0038076152304606,1.3216609738223948,1.318996088391746,1.3142018042827301,1.305538923883335,1.2895940046761663,1.2592178362447157,1.201829982819776,1.109165436872999,1.0167827502074094,0.9819232080642115,0.9775610534316377,0.9774954689740243
0.0140280561122241,1.2270157987364072,1.2249884427592448,1.2213411046995455,1.2147506394141119,1.2026201374885932,1.1795103752393947,1.1358490581032905,1.0653398454100826,0.9949691434476023,0.968151155104997,0.9649995453301349,0.9649588121591107
0.0242484969939877,1.1292132237217753,1.1278502684080338,1.1253982163448792,1.1209675029931119,1.112812165257478,1.097275073757078,1.0679199819583285,1.0205121003647468,0.9731662858019099,0.9547306568977209,0.952192999659601,0.9521558264137515
0.0344689378757512,1.0639779091519523,1.0630287311045095,1.061321073996817,1.058235372647384,1.052555552055892,1.0417340974196576,1.021287882036188,0.9882704277599658,0.9552877402710943,0.941755135328965,0.9390725975341069,0.9390268548413241
0.0446893787575148,1.062539576621918,1.0614936828059176,1.0596120364119794,1.0562119778948513,1.0499536310116317,1.0380303569071065,1.0155035683670455,0.979131463122456,0.9428475613965721,0.9282463790738921,0.925554324972665,0.9255111774255936
0.0549098196392783,1.115150932156064,1.1135788648356484,1.1107506217004444,1.1056402081911962,1.0962339605122604,1.0783143982968357,1.0444606890872097,0.9898027146104914,0.9353438319010621,0.914516869985689,0.9116038240644492,0.9115638544231629
0.0651302605210417,1.1861448934436747,1.1839069218257539,1.179880687502278,1.1726056337824344,1.159215234085809,1.133705933953994,1.0855143600740804,1.0077089577063159,0.930222167672936,0.9011371461877772,0.897206411891169,0.8971484401871997
0.0753507014028054,1.237948595030838,1.235186782610678,1.230218140536876,1.221240275398165,1.2047157907309587,1.1732362815395128,1.1137666042005605,1.0177540220114305,0.9221689148145844,0.8868254454923424,0.8822931010159085,0.8822226278743738
0.0855711422845688,1.2515458882427153,1.2485454170755417,1.2431474356368741,1.2333938634558108,1.215441800591395,1.1812433666967117,1.1166382542583861,1.0123349804853563,0.9085308015135937,0.8708190927119046,0.8668197699107355,0.8667696884395745
0.0957915831663325,1.2436984838147775,1.2406393821081072,1.2351359159854787,1.225191724472764,1.206888767721609,1.1720217116196494,1.1061533335688563,0.9998115247952087,0.8939763292010984,0.8553528646503106,0.8508928581066867,0.8508307392790758
